% Magnetic field model coefficients
% nmax:  15
% epoch: 2009.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   14   -12               0.0702              -0.0131               0.0000
   14   -11               0.1291               0.0159               0.0000
   14   -10               0.1484              -0.0117               0.0000
   14    -9               0.3804               0.0043               0.0000
   14    -8               0.1807              -0.0154               0.0000
   14    -7               0.3229               0.0016               0.0000
   14    -6               0.3352              -0.0030               0.0000
   14    -5              -0.0742               0.0038               0.0000
   14    -4               0.4462               0.0031               0.0000
   14    -3               0.3884               0.0201               0.0000
   14    -2              -0.6765               0.0069               0.0000
   14    -1               0.4099              -0.0180               0.0000
   14     0              -0.3843               0.0093               0.0000
   14     1               0.3021               0.0064               0.0000
   14     2              -0.2142              -0.0252               0.0000
   14     3              -0.1739               0.0097               0.0000
   14     4              -0.0999               0.0086               0.0000
   14     5               0.2240               0.0031               0.0000
   14     6              -0.0418               0.0079               0.0000
   14     7              -0.1467               0.0040               0.0000
   14     8               0.2877               0.0051               0.0000
   14     9              -0.0053               0.0080               0.0000
   14    10               0.6731               0.0021               0.0000
   14    11              -0.3430               0.0069               0.0000
   14    12               0.3089               0.0046               0.0000
   14    13               0.2490               0.0008               0.0000
   14    14               0.0433              -0.0218               0.0000
   15   -15              -0.0622              -0.0038               0.0000
   15   -14              -0.0122              -0.0026               0.0000
   15   -13               0.1511              -0.0123               0.0000
   15   -12              -0.2965               0.0066               0.0000
   15   -11              -0.1044              -0.0017               0.0000
   15   -10               0.0052               0.0037               0.0000
   15    -9               0.1112              -0.0008               0.0000
   15    -8              -0.1861               0.0064               0.0000
   15    -7               0.2827               0.0068               0.0000
   15    -6               0.0985               0.0044               0.0000
   15    -5               0.0225              -0.0065               0.0000
   15    -4               0.0243              -0.0070               0.0000
   15    -3               0.2170              -0.0006               0.0000
   15    -2               0.0264               0.0066               0.0000
   15    -1               0.5713               0.0054               0.0000
   15     0               0.1846              -0.0142               0.0000
   15     1               0.4498               0.0079               0.0000
   15     2               0.0582              -0.0072               0.0000
   15     3               0.4257               0.0012               0.0000
   15     4              -0.0895              -0.0051               0.0000
   15     5               0.0859               0.0022               0.0000
   15     6              -0.1003              -0.0032               0.0000
   15     7              -0.1302               0.0024               0.0000
   15     8               0.1375              -0.0020               0.0000
   15     9              -0.2705               0.0074               0.0000
   15    10              -0.2017              -0.0011               0.0000
   15    11               0.2363              -0.0053               0.0000
   15    12              -0.0357              -0.0047               0.0000
   15    13              -0.0793              -0.0037               0.0000
   15    14               0.1344               0.0039               0.0000
   15    15              -0.2360              -0.0099               0.0000
