% Magnetic field model coefficients
% nmax:  15
% epoch: 2010.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
    7    -7              -3.2768               0.4819               0.1198
    7    -6             -27.6398              -0.1408               0.1371
    7    -5               7.0157              -0.6991               0.0324
    7    -4              24.9526              -0.1424              -0.0001
    7    -3               6.5255              -0.2117              -0.0718
    7    -2             -21.1675               0.3498               0.0496
    7    -1             -57.8048               0.7509               0.0967
    7     0              80.4602               0.2220               0.0579
    7     1             -75.0103              -0.1780              -0.0218
    7     2              -4.5944              -0.4259               0.1317
    7     3              45.2922               1.4025              -0.0243
    7     4              13.9874               0.1301              -0.0620
    7     5              10.4562               0.1077               0.0092
    7     6               1.6503              -0.8973              -0.0825
    7     7               4.8946               0.3354              -0.1127
    8    -8               1.6687               0.3425              -0.0814
    8    -7             -10.7289               0.3933               0.0068
    8    -6               6.9746              -0.2565              -0.1367
    8    -5              16.6981               0.0222              -0.0332
    8    -4             -17.3690               0.5163               0.0101
    8    -3              11.8683               0.4310              -0.0207
    8    -2             -20.0116               0.2695               0.0432
    8    -1              10.8814              -0.0645              -0.0258
    8     0              24.3676              -0.1364              -0.0221
    8     1               8.1571               0.0716              -0.0194
    8     2             -14.5179              -0.5870              -0.0020
    8     3              -5.5879               0.4066               0.0672
    8     4             -19.3542              -0.3822              -0.1153
    8     5              11.6194               0.3122               0.0378
    8     6              10.8510               0.2289              -0.0190
    8     7             -14.0737              -0.4257               0.0838
    8     8              -3.5588               0.3713               0.1238
    9    -9               7.0115               0.1909              -0.0031
    9    -8              -6.0660               0.4059               0.0197
    9    -7               2.1330              -0.1771              -0.0082
    9    -6               7.9866               0.0029               0.0011
    9    -5              -7.3761               0.1539              -0.0290
    9    -4              -7.1620              -0.0552               0.0227
    9    -3              12.7668              -0.0240              -0.0134
    9    -2              11.5221              -0.1894               0.0488
    9    -1             -20.5552              -0.1832              -0.0414
    9     0               5.4914              -0.0552              -0.0103
    9     1               9.4492              -0.1166              -0.0142
    9     2               3.4075              -0.1022               0.0012
    9     3              -5.2518               0.3872               0.0527
    9     4               3.0995              -0.4643              -0.0213
    9     5             -12.3766              -0.2699              -0.0132
    9     6              -0.7380               0.1267              -0.0112
    9     7               8.4267              -0.0514               0.0025
    9     8              -8.3996              -0.2337               0.0343
    9     9             -10.0418              -0.1219               0.0009
   10   -10              -8.3152              -0.0744              -0.0026
   10    -9              -1.9600               0.1021               0.0012
   10    -8              -1.9791              -0.2054               0.0148
   10    -7              -3.9408              -0.0873              -0.0097
   10    -6              -0.9553               0.0493               0.0255
   10    -5              -7.2351              -0.1465              -0.0018
   10    -4               4.4624              -0.0481               0.0136
   10    -3               4.7263               0.0217              -0.0110
   10    -2              -0.1052              -0.0526              -0.0080
   10    -1               2.7573               0.0947              -0.0142
   10     0              -1.9601               0.0365              -0.0089
   10     1              -6.2560              -0.0587              -0.0291
   10     2               0.8792              -0.1314              -0.0062
   10     3              -1.0417               0.3170               0.0155
   10     4              -0.1933              -0.0630              -0.0324
   10     5               2.4764              -0.1063              -0.0122
   10     6              -0.3317              -0.1016              -0.0135
   10     7               2.1446              -0.0131              -0.0295
   10     8               3.1037              -0.1277              -0.0088
   10     9              -1.0072              -0.1404              -0.0002
   10    10              -2.8057              -0.1406              -0.0059
   11   -11              -1.8543              -0.0812              -0.0023
   11   -10              -1.9445              -0.0364               0.0001
   11    -9              -2.0970              -0.0979               0.0042
   11    -8              -1.2724              -0.0370               0.0019
   11    -7              -2.5199               0.0522               0.0075
   11    -6              -0.3863               0.0309              -0.0017
   11    -5               0.8356              -0.0350              -0.0191
   11    -4              -1.7609               0.1106              -0.0000
   11    -3              -0.6484               0.0078              -0.0114
   11    -2               1.7254               0.0718               0.0032
   11    -1               0.1295              -0.0490              -0.0016
   11     0               3.0209               0.0253               0.0195
   11     1              -1.4924               0.0321               0.0129
   11     2              -2.0395              -0.0207               0.0226
   11     3               1.6895               0.0953               0.0204
   11     4              -0.5015              -0.0289               0.0155
   11     5               0.5305               0.0375              -0.0107
   11     6              -0.7570               0.0270              -0.0053
   11     7               0.3958              -0.0146              -0.0123
   11     8               1.7878              -0.0255              -0.0174
   11     9               0.1197              -0.0489              -0.0164
   11    10               0.7418              -0.0561              -0.0015
   11    11               3.7430              -0.0884              -0.0010
   12   -12               0.8550              -0.0056              -0.0007
   12   -11              -0.2421               0.0085               0.0006
   12   -10              -0.8645              -0.0030              -0.0016
   12    -9               0.2638              -0.0076              -0.0021
   12    -8               0.1333               0.0356              -0.0053
   12    -7              -0.0247              -0.0108              -0.0002
   12    -6               0.5952               0.0384              -0.0059
   12    -5               0.4914              -0.0260               0.0044
   12    -4              -2.4938               0.0422               0.0043
   12    -3               2.1334              -0.0489              -0.0047
   12    -2               0.3132               0.0499               0.0124
   12    -1              -0.8704              -0.0705               0.0082
   12     0              -2.1619               0.0118               0.0008
   12     1              -0.2220               0.0066              -0.0128
   12     2               0.3045               0.0183               0.0050
   12     3               1.0636               0.0587               0.0150
   12     4              -0.6347              -0.0670              -0.0102
   12     5               0.9502              -0.0007               0.0067
   12     6              -0.1058               0.0441               0.0002
   12     7               0.5223               0.0111               0.0034
   12     8              -0.4010               0.0016              -0.0009
   12     9              -0.3700              -0.0071               0.0006
   12    10               0.1995               0.0178              -0.0031
   12    11              -0.7739              -0.0505               0.0003
   12    12               0.0329               0.0012              -0.0003
   13   -13              -0.7880               0.0182              -0.0005
   13   -12              -0.5442               0.0032               0.0020
   13   -11              -0.2476              -0.0060               0.0019
   13   -10               0.4398               0.0071              -0.0012
   13    -9               0.4839              -0.0050              -0.0045
   13    -8               0.1037              -0.0297              -0.0012
   13    -7               0.5240              -0.0171               0.0005
   13    -6              -0.0760              -0.0211              -0.0055
   13    -5              -1.1647              -0.0290              -0.0051
   13    -4              -0.6060              -0.0010               0.0014
   13    -3               1.6697              -0.0182              -0.0035
   13    -2               0.3601               0.0141               0.0018
   13    -1              -0.8443              -0.0391              -0.0044
   13     0              -0.1158               0.0304               0.0065
   13     1              -0.9078              -0.0021               0.0052
   13     2               0.3180               0.0140               0.0094
   13     3               0.4539               0.0486               0.0170
   13     4              -0.4266               0.0092               0.0052
   13     5               1.0694              -0.0153               0.0035
   13     6              -0.2967               0.0132              -0.0030
   13     7               0.7875               0.0039              -0.0021
   13     8              -0.1660               0.0186              -0.0032
   13     9               0.3736               0.0092              -0.0037
   13    10               0.0132               0.0036              -0.0071
   13    11               0.4224               0.0031              -0.0021
   13    12              -0.2464              -0.0274               0.0003
   13    13              -0.2614              -0.0202              -0.0001
   14   -14              -0.3882              -0.0011               0.0000
   14   -13              -0.2628              -0.0095               0.0005
   14   -12               0.0568              -0.0132               0.0007
   14   -11               0.1450               0.0160               0.0004
   14   -10               0.1362              -0.0123              -0.0023
   14    -9               0.3839               0.0048               0.0023
   14    -8               0.1653              -0.0154               0.0001
   14    -7               0.3249              -0.0005              -0.0054
   14    -6               0.3314              -0.0072              -0.0049
   14    -5              -0.0718               0.0006              -0.0024
   14    -4               0.4495               0.0050               0.0000
   14    -3               0.4093               0.0164              -0.0029
   14    -2              -0.6685               0.0066               0.0039
   14    -1               0.3928              -0.0148               0.0052
   14     0              -0.3759               0.0084               0.0053
   14     1               0.3090               0.0058              -0.0020
   14     2              -0.2394              -0.0269              -0.0059
   14     3              -0.1643               0.0090               0.0064
   14     4              -0.0915               0.0091               0.0030
   14     5               0.2270               0.0036              -0.0016
   14     6              -0.0344               0.0073              -0.0026
   14     7              -0.1420               0.0053               0.0015
   14     8               0.2943               0.0082               0.0017
   14     9               0.0045               0.0106               0.0013
   14    10               0.6774              -0.0004              -0.0071
   14    11              -0.3361               0.0080              -0.0000
   14    12               0.3151               0.0057              -0.0003
   14    13               0.2522              -0.0006               0.0007
   14    14               0.0257              -0.0170              -0.0000
   15   -15              -0.0639              -0.0020               0.0001
   15   -14              -0.0175              -0.0062              -0.0004
   15   -13               0.1395              -0.0109              -0.0001
   15   -12              -0.2907               0.0100               0.0051
   15   -11              -0.1050              -0.0001               0.0012
   15   -10               0.0090               0.0028               0.0017
   15    -9               0.1106              -0.0003              -0.0012
   15    -8              -0.1798               0.0085               0.0032
   15    -7               0.2887               0.0074               0.0026
   15    -6               0.1009               0.0027               0.0005
   15    -5               0.0159              -0.0045               0.0004
   15    -4               0.0185              -0.0082              -0.0040
   15    -3               0.2165              -0.0025              -0.0048
   15    -2               0.0336               0.0066               0.0003
   15    -1               0.5792               0.0075               0.0069
   15     0               0.1702              -0.0161              -0.0041
   15     1               0.4574               0.0116               0.0042
   15     2               0.0510              -0.0073              -0.0007
   15     3               0.4269               0.0018               0.0028
   15     4              -0.0943              -0.0050               0.0026
   15     5               0.0874              -0.0002              -0.0012
   15     6              -0.1036              -0.0049              -0.0032
   15     7              -0.1279               0.0013              -0.0029
   15     8               0.1364              -0.0012               0.0008
   15     9              -0.2621               0.0065              -0.0014
   15    10              -0.2025              -0.0015              -0.0040
   15    11               0.2312              -0.0093              -0.0077
   15    12              -0.0379              -0.0056              -0.0022
   15    13              -0.0848              -0.0047               0.0003
   15    14               0.1394               0.0026              -0.0000
   15    15              -0.2484              -0.0072              -0.0005
