% Magnetic field model coefficients
% nmax:  15
% epoch: 2015.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   14    -9               0.3796               0.0074               0.0000
   14    -8               0.0939              -0.0065               0.0000
   14    -7               0.3792               0.0261               0.0000
   14    -6               0.3346               0.0052               0.0000
   14    -5              -0.1023               0.0162               0.0000
   14    -4               0.4483               0.0236               0.0000
   14    -3               0.4107              -0.0229               0.0000
   14    -2              -0.5822              -0.0232               0.0000
   14    -1               0.3058              -0.1516               0.0000
   14     0              -0.3470              -0.0536               0.0000
   14     1               0.3101              -0.0158               0.0000
   14     2              -0.3085              -0.0602               0.0000
   14     3              -0.0944              -0.0216               0.0000
   14     4              -0.1007              -0.0262               0.0000
   14     5               0.2211               0.0143               0.0000
   14     6              -0.0048               0.0134               0.0000
   14     7              -0.1328               0.0039               0.0000
   14     8               0.3117               0.0110               0.0000
   14     9               0.0400               0.0068               0.0000
   14    10               0.6664              -0.0357               0.0000
   14    11              -0.2574               0.0269               0.0000
   14    12               0.3517               0.0320               0.0000
   14    13               0.1964              -0.0120               0.0000
   14    14              -0.1179               0.0075               0.0000
   15   -15              -0.1130              -0.1130               0.0000
   15   -14              -0.0737               0.0337               0.0000
   15   -13               0.0800              -0.0070               0.0000
   15   -12              -0.2357               0.0335               0.0000
   15   -11              -0.1233               0.0313               0.0000
   15   -10               0.0318               0.0222               0.0000
   15    -9               0.1258               0.0045               0.0000
   15    -8              -0.1608              -0.0013               0.0000
   15    -7               0.2854              -0.0145               0.0000
   15    -6               0.1107              -0.0139               0.0000
   15    -5               0.0257              -0.0364               0.0000
   15    -4               0.0541               0.0065               0.0000
   15    -3               0.1907              -0.0077               0.0000
   15    -2               0.0322               0.0153               0.0000
   15    -1               0.6730              -0.0238               0.0000
   15     0               0.1813               0.0497               0.0000
   15     1               0.5590               0.1057               0.0000
   15     2               0.0722               0.0357               0.0000
   15     3               0.4021               0.0337               0.0000
   15     4              -0.1885               0.0106               0.0000
   15     5               0.1217               0.0041               0.0000
   15     6              -0.1090               0.0024               0.0000
   15     7              -0.0901               0.0036               0.0000
   15     8               0.1047              -0.0014               0.0000
   15     9              -0.2768              -0.0188               0.0000
   15    10              -0.1813               0.0137               0.0000
   15    11               0.2065              -0.0200               0.0000
   15    12              -0.0537              -0.0225               0.0000
   15    13              -0.0423              -0.0145               0.0000
   15    14               0.1445               0.0224               0.0000
   15    15              -0.4026              -0.0839               0.0000
