% Magnetic field model coefficients
% nmax:  15
% epoch: 2003.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   13    -2               0.3553               0.0139               0.0000
   13    -1              -0.7379              -0.0059               0.0000
   13     0              -0.1538               0.0118               0.0000
   13     1              -0.8981              -0.0062               0.0000
   13     2               0.3176              -0.0219               0.0000
   13     3               0.2359               0.0280               0.0000
   13     4              -0.4422              -0.0002               0.0000
   13     5               1.2045              -0.0081               0.0000
   13     6              -0.3913               0.0051               0.0000
   13     7               0.7362               0.0173               0.0000
   13     8              -0.3096               0.0197               0.0000
   13     9               0.3474               0.0082               0.0000
   13    10              -0.0508               0.0045               0.0000
   13    11               0.4105               0.0191               0.0000
   13    12              -0.0204              -0.0270               0.0000
   13    13              -0.1795              -0.0121               0.0000
   14   -14              -0.3601              -0.0012               0.0000
   14   -13              -0.1658              -0.0303               0.0000
   14   -12               0.1817              -0.0052               0.0000
   14   -11               0.0331               0.0113               0.0000
   14   -10               0.2366              -0.0128               0.0000
   14    -9               0.3426               0.0041               0.0000
   14    -8               0.2591              -0.0076               0.0000
   14    -7               0.3045              -0.0122               0.0000
   14    -6               0.3739              -0.0114               0.0000
   14    -5              -0.0856              -0.0031               0.0000
   14    -4               0.4205              -0.0002               0.0000
   14    -3               0.3632              -0.0132               0.0000
   14    -2              -0.7201               0.0113               0.0000
   14    -1               0.4362              -0.0031               0.0000
   14     0              -0.3477               0.0035               0.0000
   14     1               0.3105              -0.0160               0.0000
   14     2              -0.1174               0.0004               0.0000
   14     3              -0.2179               0.0165               0.0000
   14     4              -0.0867              -0.0098               0.0000
   14     5               0.2113              -0.0025               0.0000
   14     6              -0.1014               0.0205               0.0000
   14     7              -0.1049              -0.0285               0.0000
   14     8               0.2376               0.0104               0.0000
   14     9              -0.0344               0.0043               0.0000
   14    10               0.6124               0.0111               0.0000
   14    11              -0.3685              -0.0068               0.0000
   14    12               0.2779               0.0039               0.0000
   14    13               0.2805               0.0100               0.0000
   14    14               0.2343              -0.0156               0.0000
   15   -15              -0.0520               0.0371               0.0000
   15   -14               0.0132               0.0047               0.0000
   15   -13               0.1948               0.0158               0.0000
   15   -12              -0.3428               0.0120               0.0000
   15   -11              -0.1078               0.0067               0.0000
   15   -10              -0.0251               0.0065               0.0000
   15    -9               0.0758               0.0067               0.0000
   15    -8              -0.2093              -0.0015               0.0000
   15    -7               0.2635               0.0142               0.0000
   15    -6               0.0598               0.0140               0.0000
   15    -5               0.0289              -0.0078               0.0000
   15    -4               0.0214              -0.0047               0.0000
   15    -3               0.2123              -0.0024               0.0000
   15    -2               0.0463               0.0127               0.0000
   15    -1               0.5851               0.0099               0.0000
   15     0               0.1886              -0.0033               0.0000
   15     1               0.4430              -0.0014               0.0000
   15     2               0.0656              -0.0095               0.0000
   15     3               0.4977              -0.0132               0.0000
   15     4              -0.0666              -0.0161               0.0000
   15     5               0.0785               0.0013               0.0000
   15     6              -0.1175               0.0008               0.0000
   15     7              -0.1461              -0.0004               0.0000
   15     8               0.1604              -0.0060               0.0000
   15     9              -0.2533              -0.0142               0.0000
   15    10              -0.2089               0.0167               0.0000
   15    11               0.2617              -0.0146               0.0000
   15    12              -0.0247               0.0137               0.0000
   15    13              -0.1543               0.0091               0.0000
   15    14               0.0749               0.0216               0.0000
   15    15              -0.1982               0.0139               0.0000
