-6573.979165   -13.000000   -14.193472     1.193472
-6573.937498   -15.000000   -15.337867     0.337867
-6573.895832   -16.000000   -15.962317    -0.037683
-6573.854165   -16.000000   -15.918980    -0.081020
-6573.812498   -17.000000   -16.583341    -0.416659
-6573.770832   -16.000000   -15.862250    -0.137750
-6573.729165   -15.000000   -15.116396     0.116396
-6573.687498   -14.000000   -14.363765     0.363765
-6573.645832   -14.000000   -14.313435     0.313435
-6573.604165   -12.000000   -12.869277     0.869277
-6573.562498   -13.000000   -13.509891     0.509891
-6573.520832   -16.000000   -15.606635    -0.393365
-6573.479165   -21.000000   -19.169292    -1.830708
-6573.437498   -20.000000   -18.563424    -1.436576
-6573.395832   -17.000000   -16.465441    -0.534559
-6573.354165   -13.000000   -13.598785     0.598785
-6573.312498   -12.000000   -12.800576     0.800576
-6573.270832   -16.000000   -15.560456    -0.439544
-6573.229165   -13.000000   -13.483148     0.483148
-6573.187498   -11.000000   -12.018939     1.018939
-6573.145832   -12.000000   -12.659523     0.659523
-6573.104165    -8.000000    -9.820986     1.820986
-6573.062498    -6.000000    -8.315036     2.315036
-6573.020832    -8.000000    -9.638786     1.638786
-6572.979165    -8.000000    -9.625487     1.625487
-6572.937498    -9.000000   -10.308169     1.308169
-6572.895832    -7.000000    -8.894726     1.894726
-6572.854165   -10.000000   -10.961428     0.961428
-6572.812498   -10.000000   -10.990082     0.990082
-6572.770832    -6.000000    -8.169758     2.169758
-6572.729165    -1.000000    -4.561825     3.561825
-6572.687498    -1.000000    -4.428024     3.428024
-6572.645832     1.000000    -2.949475     3.949475
-6572.604165     2.000000    -2.157731     4.157731
-6572.562498    -1.000000    -4.200502     3.200502
-6572.520832    -5.000000    -7.029133     2.029133
-6572.479165    -8.000000    -9.205475     1.205475
-6572.437498   -14.000000   -13.508641    -0.491359
-6572.395832   -19.000000   -17.176450    -1.823550
-6572.354165   -20.000000   -18.038335    -1.961665
-6572.312498   -22.000000   -19.545588    -2.454412
-6572.270832   -28.000000   -23.875453    -4.124547
-6572.229165   -24.000000   -21.226343    -2.773657
-6572.187498   -27.000000   -23.356534    -3.643466
-6572.145832   -32.000000   -26.971888    -5.028112
-6572.104165   -34.000000   -28.530311    -5.469689
-6572.062498   -34.000000   -28.647560    -5.352440
-6572.020832   -35.000000   -29.425823    -5.574177
-6571.979165   -36.000000   -30.205365    -5.794635
-6571.937498   -36.000000   -30.276874    -5.723126
-6571.895832   -30.000000   -26.094234    -3.905766
-6571.854165   -26.000000   -23.198197    -2.801803
-6571.812498   -25.000000   -22.402223    -2.597777
-6571.770832   -28.000000   -24.466279    -3.533721
-6571.729165   -24.000000   -21.676657    -2.323343
-6571.687498   -20.000000   -18.787742    -1.212258
-6571.645832   -17.000000   -16.568919    -0.431081
-6571.604165   -12.000000   -12.937402     0.937402
-6571.562498   -17.000000   -16.315187    -0.684813
-6571.520832   -20.000000   -18.450181    -1.549819
-6571.479165   -22.000000   -19.905755    -2.094245
-6571.437498   -21.000000   -19.248038    -1.751962
-6571.395832   -16.000000   -15.720123    -0.279877
-6571.354165   -10.000000   -11.394281     1.394281
-6571.312498    -8.000000    -9.830391     1.830391
-6571.270832    -7.000000    -9.014117     2.014117
-6571.229165     0.000000    -3.991840     3.991840
-6571.187498    -6.000000    -8.035459     2.035459
-6571.145832   -14.000000   -13.695015    -0.304985
-6571.104165   -19.000000   -17.353294    -1.646706
-6571.062498   -26.000000   -22.426894    -3.573106
-6571.020832   -25.000000   -21.913591    -3.086409
-6570.979165   -31.000000   -26.218924    -4.781076
-6570.937498   -34.000000   -28.501891    -5.498109
-6570.895832   -34.000000   -28.646314    -5.353686
-6570.854165   -33.000000   -28.025666    -4.974334
-6570.812498   -28.000000   -24.541110    -3.458890
-6570.770832   -23.000000   -20.958817    -2.041183
-6570.729165   -20.000000   -18.741148    -1.258852
-6570.687498   -18.000000   -17.236416    -0.763584
-6570.645832   -17.000000   -16.449366    -0.550634
-6570.604165   -16.000000   -15.681618    -0.318382
-6570.562498   -19.000000   -17.741792    -1.258208
-6570.520832   -20.000000   -18.470127    -1.529873
-6570.479165   -18.000000   -17.077325    -0.922675
-6570.437498   -19.000000   -17.748491    -1.251509
-6570.395832   -19.000000   -17.752388    -1.247612
-6570.354165   -16.000000   -15.633768    -0.366232
-6570.312498   -18.000000   -16.984501    -1.015499
-6570.270832   -16.000000   -15.584893    -0.415107
-6570.229165   -13.000000   -13.428530     0.428530
-6570.187498   -11.000000   -11.940770     0.940770
-6570.145832   -10.000000   -11.159274     1.159274
-6570.104165   -10.000000   -11.097923     1.097923
-6570.062498    -9.000000   -10.353858     1.353858
-6570.020832   -11.000000   -11.716393     0.716393
-6569.979165    -7.000000    -8.900969     1.900969
-6569.937498    -5.000000    -7.404701     2.404701
-6569.895832    -5.000000    -7.323643     2.323643
-6569.854165    -8.000000    -9.393103     1.393103
-6569.812498    -9.000000   -10.120703     1.120703
-6569.770832   -11.000000   -11.546151     0.546151
-6569.729165   -11.000000   -11.583364     0.583364
-6569.687498    -5.000000    -7.361919     2.361919
-6569.645832     0.000000    -3.724083     3.724083
-6569.604165     2.000000    -2.170215     4.170215
-6569.562498     0.000000    -3.471024     3.471024
-6569.520832    -1.000000    -4.148142     3.148142
-6569.479165     0.000000    -3.427863     3.427863
-6569.437498    -1.000000    -4.091925     3.091925
-6569.395832     0.000000    -3.376012     3.376012
-6569.354165     2.000000    -1.929073     3.929073
-6569.312498     1.000000    -2.571309     3.571309
-6569.270832     1.000000    -2.553028     3.553028
-6569.229165     0.000000    -3.237194     3.237194
-6569.187498     2.000000    -1.825368     3.825368
-6569.145832     5.000000     0.339675     4.660325
-6569.104165     7.000000     1.836093     5.163907
-6569.062498     4.000000    -0.195393     4.195393
-6569.020832     4.000000    -0.201467     4.201467
-6568.979165    10.000000     4.046765     5.953235
-6568.937498    11.000000     4.884708     6.115292
-6568.895832    11.000000     4.969613     6.030387
-6568.854165    16.000000     8.552457     7.447543
-6568.812498    12.000000     5.870043     6.129957
-6568.770832     4.000000     0.227244     3.772756
-6568.729165    -5.000000    -6.248997     1.248997
-6568.687498    -8.000000    -8.574279     0.574279
-6568.645832    -8.000000    -8.718833     0.718833
-6568.604165    -7.000000    -8.089325     1.089325
-6568.562498    -7.000000    -8.120456     1.120456
-6568.520832   -11.000000   -10.970156    -0.029844
-6568.479165   -19.000000   -16.711656    -2.288344
-6568.437498   -14.000000   -13.385462    -0.614538
-6568.395832    -9.000000    -9.859560     0.859560
-6568.354165    -7.000000    -8.378048     1.378048
-6568.312498     1.000000    -2.679409     3.679409
-6568.270832     6.000000     1.022649     4.977351
-6568.229165     6.000000     1.195273     4.804727
-6568.187498    13.000000     6.223390     6.776610
-6568.145832    11.000000     5.008588     5.991412
-6568.104165     2.000000    -1.274490     3.274490
-6568.062498     2.000000    -1.388022     3.388022
-6568.020832     0.000000    -2.822804     2.822804
-6567.979165    -3.000000    -4.982490     1.982490
-6567.937498    -4.000000    -5.760219     1.760219
-6567.895832     1.000000    -2.282291     3.282291
-6567.854165     2.000000    -1.506545     3.506545
-6567.812498     4.000000    -0.052037     4.052037
-6567.770832     7.000000     2.125829     4.874171
-6567.729165     5.000000     0.805591     4.194409
-6567.687498    -5.000000    -6.238458     1.238458
-6567.645832    -9.000000    -9.231857     0.231857
-6567.604165     2.000000    -1.610027     3.610027
-6567.562498     6.000000     1.355590     4.644410
-6567.520832     6.000000     1.477653     4.522347
-6567.479165     3.000000    -0.581024     3.581024
-6567.437498    -3.000000    -4.831964     1.831964
-6567.395832     1.000000    -2.118473     3.118473
-6567.354165    -2.000000    -4.197008     2.197008
-6567.312498    -3.000000    -4.948232     1.948232
-6567.270832    -5.000000    -6.394841     1.394841
-6567.229165    -3.000000    -5.038714     2.038714
-6567.187498    -5.000000    -6.437418     1.437418
-6567.145832    -9.000000    -9.297871     0.297871
-6567.104165    -6.000000    -7.275214     1.275214
-6567.062498    -3.000000    -5.144501     2.144501
-6567.020832    -5.000000    -6.501869     1.501869
-6566.979165    -6.000000    -7.226454     1.226454
-6566.937498    -6.000000    -7.250547     1.250547
-6566.895832    -7.000000    -7.966191     0.966191
-6566.854165    -8.000000    -8.696933     0.696933
-6566.812498    -3.000000    -5.200961     2.200961
-6566.770832    -2.000000    -4.416038     2.416038
-6566.729165    -6.000000    -7.189437     1.189437
-6566.687498   -10.000000   -10.062164     0.062164
-6566.645832    -7.000000    -8.036494     1.036494
-6566.604165    -1.000000    -3.785105     2.785105
-6566.562498     0.000000    -2.965041     2.965041
-6566.520832    -4.000000    -5.721548     1.721548
-6566.479165    -5.000000    -6.466543     1.466543
-6566.437498    -4.000000    -5.785898     1.785898
-6566.395832    -3.000000    -5.069059     2.069059
-6566.354165    -3.000000    -5.045122     2.045122
-6566.312498    -1.000000    -3.622312     2.622312
-6566.270832    -3.000000    -4.986300     1.986300
-6566.229165    -7.000000    -7.822956     0.822956
-6566.187498    -9.000000    -9.309718     0.309718
-6566.145832    -6.000000    -7.260508     1.260508
-6566.104165    -2.000000    -4.414045     2.414045
-6566.062498    -4.000000    -5.745761     1.745761
-6566.020832    -3.000000    -5.046410     2.046410
-6565.979165    -5.000000    -6.434135     1.434135
-6565.937498    -6.000000    -7.164851     1.164851
-6565.895832    -4.000000    -5.779373     1.779373
-6565.854165    -3.000000    -5.045871     2.045871
-6565.812498    -5.000000    -6.427251     1.427251
-6565.770832    -5.000000    -6.450649     1.450649
-6565.729165    -6.000000    -7.161620     1.161620
-6565.687498    -5.000000    -6.476898     1.476898
-6565.645832    -3.000000    -5.055123     2.055123
-6565.604165     1.000000    -2.191562     3.191562
-6565.562498     1.000000    -2.096664     3.096664
-6565.520832     0.000000    -2.757509     2.757509
-6565.479165     0.000000    -2.746389     2.746389
-6565.437498    -1.000000    -3.436550     2.436550
-6565.395832    -1.000000    -3.441687     2.441687
-6565.354165    -1.000000    -3.437381     2.437381
-6565.312498    -2.000000    -4.136927     2.136927
-6565.270832    -1.000000    -3.444357     2.444357
-6565.229165     1.000000    -2.016165     3.016165
-6565.187498     2.000000    -1.263443     3.263443
-6565.145832     3.000000    -0.515466     3.515466
-6565.104165     7.000000     2.350433     4.649567
-6565.062498    10.000000     4.570268     5.429732
-6565.020832    12.000000     6.091587     5.908413
-6564.979165    13.000000     6.897307     6.102693
-6564.937498    15.000000     8.389070     6.610930
-6564.895832    16.000000     9.187801     6.812199
-6564.854165    12.000000     6.444765     5.555235
-6564.812498    11.000000     5.717658     5.282342
-6564.770832    12.000000     6.416019     5.583981
-6564.729165    13.000000     7.149644     5.850356
-6564.687498    16.000000     9.305754     6.694246
-6564.645832    19.000000    11.506186     7.493814
-6564.604165    20.000000    12.315833     7.684167
-6564.562498    17.000000    10.278587     6.721413
-6564.520832    17.000000    10.275054     6.724946
-6564.479165    16.000000     9.588728     6.411272
-6564.437498    14.000000     8.180298     5.819702
-6564.395832    14.000000     8.155193     5.844807
-6564.354165    17.000000    10.270662     6.729338
-6564.312498    18.000000    11.038843     6.961157
-6564.270832    16.000000     9.679217     6.320783
-6564.229165    18.000000    11.084813     6.915187
-6564.187498    16.000000     9.722822     6.277178
-6564.145832    11.000000     6.186749     4.813251
-6564.104165    10.000000     5.393746     4.606254
-6564.062498    12.000000     6.756569     5.243431
-6564.020832    12.000000     6.773334     5.226666
-6563.979165    16.000000     9.599737     6.400263
-6563.937498    16.000000     9.680290     6.319710
-6563.895832    13.000000     7.601101     5.398899
-6563.854165    12.000000     6.864628     5.135372
-6563.812498    12.000000     6.843040     5.156960
-6563.770832    12.000000     6.838587     5.161413
-6563.729165    11.000000     6.133745     4.866255
-6563.687498    10.000000     5.412216     4.587784
-6563.645832    11.000000     6.095036     4.904964
-6563.604165    11.000000     6.106466     4.893534
-6563.562498     8.000000     3.995378     4.004622
-6563.520832     7.000000     3.237568     3.762432
-6563.479165     8.000000     3.905120     4.094880
-6563.437498    10.000000     5.317483     4.682517
-6563.395832    14.000000     8.175151     5.824849
-6563.354165    14.000000     8.266313     5.733687
-6563.312498    12.000000     6.897753     5.102247
-6563.270832    10.000000     5.477661     4.522339
-6563.229165    11.000000     6.151793     4.848207
-6563.187498     9.000000     4.752962     4.247038
-6563.145832     7.000000     3.310905     3.689095
-6563.104165     9.000000     4.674174     4.325826
-6563.062498    10.000000     5.398262     4.601738
-6563.020832    11.000000     6.127966     4.872034
-6562.979165    13.000000     7.569646     5.430354
-6562.937498    15.000000     9.035645     5.964355
-6562.895832    14.000000     8.397389     5.602611
-6562.854165    12.000000     7.004736     4.995264
-6562.812498    12.000000     6.986228     5.013772
-6562.770832     9.000000     4.871375     4.128625
-6562.729165     8.000000     4.114097     3.885903
-6562.687498    10.000000     5.488464     4.511536
-6562.645832    11.000000     6.215933     4.784067
-6562.604165     6.000000     2.714749     3.285251
-6562.562498     1.000000    -0.895048     1.895048
-6562.520832     2.000000    -0.315394     2.315394
-6562.479165     3.000000     0.352132     2.647868
-6562.437498     3.000000     0.342889     2.657111
-6562.395832     6.000000     2.446274     3.553726
-6562.354165    11.000000     6.020121     4.979879
-6562.312498    13.000000     7.542310     5.457690
-6562.270832    15.000000     9.040547     5.959453
-6562.229165    14.000000     8.421355     5.578645
-6562.187498    12.000000     7.041765     4.958235
-6562.145832    12.000000     7.032726     4.967274
-6562.104165    15.000000     9.157727     5.842273
-6562.062498    14.000000     8.520466     5.479534
-6562.020832    14.000000     8.536355     5.463645
-6561.979165    17.000000    10.670488     6.329512
-6561.937498    18.000000    11.449535     6.550465
-6561.895832    19.000000    12.213031     6.786969
-6561.854165    21.000000    13.680049     7.319951
-6561.812498    29.000000    19.399167     9.600833
-6561.770832    29.000000    19.597895     9.402105
-6561.729165    29.000000    19.697919     9.302081
-6561.687498    33.000000    22.590660    10.409340
-6561.645832    29.000000    19.901684     9.098316
-6561.604165    30.000000    20.610161     9.389839
-6561.562498    31.000000    21.363754     9.636246
-6561.520832    33.000000    22.832513    10.167487
-6561.479165    32.000000    22.207555     9.792445
-6561.437498    29.000000    20.124385     8.875615
-6561.395832    27.000000    18.690799     8.309201
-6561.354165    22.000000    15.133315     6.866685
-6561.312498    20.000000    13.625185     6.374815
-6561.270832    22.000000    14.963818     7.036182
-6561.229165    21.000000    14.264461     6.735539
-6561.187498    20.000000    13.538248     6.461752
-6561.145832    19.000000    12.805903     6.194097
-6561.104165    18.000000    12.070815     5.929185
-6561.062498    21.000000    14.155652     6.844348
-6561.020832    22.000000    14.904368     7.095632
-6560.979165    23.000000    15.645627     7.354373
-6560.937498    24.000000    16.389937     7.610063
-6560.895832    26.000000    17.843430     8.156570
-6560.854165    27.000000    18.613801     8.386199
-6560.812498    28.000000    19.375832     8.624168
-6560.770832    27.000000    18.726297     8.273703
-6560.729165    24.000000    16.628260     7.371740
-6560.687498    23.000000    15.887745     7.112255
-6560.645832    26.000000    17.981931     8.018069
-6560.604165    26.000000    18.035381     7.964619
-6560.562498    25.000000    17.355828     7.644172
-6560.520832    32.000000    22.294798     9.705202
-6560.479165    31.000000    21.732508     9.267492
-6560.437498    31.000000    21.780754     9.219246
-6560.395832    33.000000    23.230848     9.769152
-6560.354165    35.000000    24.712931    10.287069
-6560.312498    34.000000    24.090435     9.909565
-6560.270832    37.000000    26.239642    10.760358
-6560.229165    34.000000    24.213653     9.786347
-6560.187498    35.000000    24.915982    10.084018
-6560.145832    37.000000    26.364537    10.635463
-6560.104165    33.000000    23.610139     9.389861
-6560.062498    33.000000    23.575996     9.424004
-6560.020832    28.000000    20.050986     7.949014
-6559.979165    26.000000    18.554484     7.445516
-6559.937498    25.000000    17.783067     7.216933
-6559.895832    24.000000    17.030499     6.969501
-6559.854165    14.000000     9.933801     4.066199
-6559.812498    14.000000     9.721652     4.278348
-6559.770832    22.000000    15.272543     6.727457
-6559.729165    18.000000    12.545275     5.454725
-6559.687498     8.000000     5.437131     2.562869
-6559.645832    11.000000     7.340301     3.659699
-6559.604165    14.000000     9.419869     4.580131
-6559.562498    16.000000    10.851683     5.148317
-6559.520832    12.000000     8.063020     3.936980
-6559.479165     8.000000     5.173156     2.826844
-6559.437498     2.000000     0.835001     1.164999
-6559.395832     1.000000    -0.036000     1.036000
-6559.354165     3.000000     1.273170     1.726830
-6559.312498     2.000000     0.541218     1.458782
-6559.270832     6.000000     3.311713     2.688287
-6559.229165     1.000000    -0.175300     1.175300
-6559.187498    -5.000000    -4.500241    -0.499759
-6559.145832    -2.000000    -2.542198     0.542198
-6559.104165    -1.000000    -1.858408     0.858408
-6559.062498     6.000000     3.067931     2.932069
-6559.020832     6.000000     3.181909     2.818091
-6558.979165     1.000000    -0.307967     1.307967
-6558.937498     2.000000     0.320708     1.679292
-6558.895832     7.000000     3.838094     3.161906
-6558.854165     8.000000     4.628637     3.371363
-6558.812498     4.000000     1.856801     2.143199
-6558.770832     2.000000     0.394764     1.605236
-6558.729165     5.000000     2.457346     2.542654
-6558.687498     4.000000     1.784591     2.215409
-6558.645832     4.000000     1.773228     2.226772
-6558.604165    -2.000000    -2.464820     0.464820
-6558.562498    -7.000000    -6.110703    -0.889297
-6558.520832    -5.000000    -4.846942    -0.153058
-6558.479165    -3.000000    -3.471688     0.471688
-6558.437498    -5.000000    -4.879275    -0.120725
-6558.395832   -12.000000    -9.868687    -2.131313
-6558.354165   -22.000000   -17.087123    -4.912877
-6558.312498   -24.000000   -18.768594    -5.231406
-6558.270832   -14.000000   -11.887735    -2.112265
-6558.229165   -14.000000   -11.807050    -2.192950
-6558.187498   -17.000000   -13.926594    -3.073406
-6558.145832   -21.000000   -16.822182    -4.177818
-6558.104165   -16.000000   -13.413994    -2.586006
