% Magnetic field model coefficients
% nmax:  15
% epoch: 2007.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
    7    -4              25.3761              -0.1309               0.0000
    7    -3               6.8198               0.0014               0.0000
    7    -2             -22.0836               0.2983               0.0000
    7    -1             -59.7129               0.6037               0.0000
    7     0              79.9964               0.1350               0.0000
    7     1             -74.6308              -0.0816               0.0000
    7     2              -2.8180              -0.6648               0.0000
    7     3              41.1330               1.3095               0.0000
    7     4              13.2804               0.3367               0.0000
    7     5              10.1411               0.1361               0.0000
    7     6               4.0928              -0.7883               0.0000
    7     7               3.4366               0.5859               0.0000
    8    -8               0.4992               0.3502               0.0000
    8    -7             -11.8862               0.3982               0.0000
    8    -6               7.2386              -0.0294               0.0000
    8    -5              16.4851               0.0903               0.0000
    8    -4             -18.8526               0.4650               0.0000
    8    -3              10.4903               0.4591               0.0000
    8    -2             -20.5803               0.1364               0.0000
    8    -1              11.0386              -0.0722               0.0000
    8     0              24.7148              -0.0970               0.0000
    8     1               7.8485               0.1159               0.0000
    8     2             -12.8206              -0.5444               0.0000
    8     3              -6.5023               0.2519               0.0000
    8     4             -18.5650              -0.2394               0.0000
    8     5              10.7835               0.2931               0.0000
    8     6              10.1076               0.2530               0.0000
    8     7             -12.4410              -0.5991               0.0000
    8     8              -4.1656               0.1508               0.0000
    9    -9               6.4371               0.2013               0.0000
    9    -8              -7.2000               0.3571               0.0000
    9    -7               2.6195              -0.1512               0.0000
    9    -6               7.9962              -0.0192               0.0000
    9    -5              -7.9042               0.1728               0.0000
    9    -4              -6.9226              -0.0841               0.0000
    9    -3              12.7649               0.0272               0.0000
    9    -2              12.2410              -0.2502               0.0000
    9    -1             -20.2193              -0.0510               0.0000
    9     0               5.6175              -0.0418               0.0000
    9     1               9.7218              -0.0598               0.0000
    9     2               3.6571              -0.0537               0.0000
    9     3              -6.2777               0.3405               0.0000
    9     4               4.3772              -0.3870               0.0000
    9     5             -11.4996              -0.3345               0.0000
    9     6              -1.0900               0.0889               0.0000
    9     7               8.6132              -0.0651               0.0000
    9     8              -7.4951              -0.3494               0.0000
    9     9              -9.5905              -0.1755               0.0000
   10   -10              -8.0775              -0.0790               0.0000
   10    -9              -2.2480               0.0898               0.0000
   10    -8              -1.3161              -0.2171               0.0000
   10    -7              -3.6818              -0.0947               0.0000
   10    -6              -0.9794              -0.0108               0.0000
   10    -5              -6.8316              -0.1213               0.0000
   10    -4               4.6572              -0.0688               0.0000
   10    -3               4.5978               0.0564               0.0000
   10    -2               0.0515              -0.0463               0.0000
   10    -1               2.4348               0.1178               0.0000
   10     0              -2.0718               0.0273               0.0000
   10     1              -6.1683              -0.0278               0.0000
   10     2               1.2289              -0.1037               0.0000
   10     3              -1.9009               0.2624               0.0000
   10     4              -0.1172              -0.0106               0.0000
   10     5               2.7923              -0.1170               0.0000
   10     6              -0.0162              -0.1213               0.0000
   10     7               2.0807               0.0270               0.0000
   10     8               3.4670              -0.1166               0.0000
   10     9              -0.5506              -0.1631               0.0000
   10    10              -2.4032              -0.1274               0.0000
   11   -11              -1.6180              -0.0733               0.0000
   11   -10              -1.8747              -0.0131               0.0000
   11    -9              -1.7709              -0.1131               0.0000
   11    -8              -1.1504              -0.0475               0.0000
   11    -7              -2.6293               0.0281               0.0000
   11    -6              -0.5120               0.0493               0.0000
   11    -5               0.8972              -0.0185               0.0000
   11    -4              -2.0845               0.0982               0.0000
   11    -3              -0.7047               0.0194               0.0000
   11    -2               1.5367               0.0477               0.0000
   11    -1               0.2635              -0.0377               0.0000
   11     0               2.9619               0.0251               0.0000
   11     1              -1.5587               0.0333               0.0000
   11     2              -1.9180              -0.0415               0.0000
   11     3               1.4795               0.0575               0.0000
   11     4              -0.3898              -0.0298               0.0000
   11     5               0.3988               0.0447               0.0000
   11     6              -0.8204               0.0063               0.0000
   11     7               0.4474              -0.0276               0.0000
   11     8               1.8139              -0.0046               0.0000
   11     9               0.1715               0.0061               0.0000
   11    10               0.8824              -0.0415               0.0000
   11    11               3.9319              -0.0372               0.0000
   12   -12               0.8677              -0.0035               0.0000
   12   -11              -0.2776               0.0193               0.0000
   12   -10              -0.8576              -0.0001               0.0000
   12    -9               0.2845              -0.0059               0.0000
   12    -8               0.0329               0.0264               0.0000
   12    -7               0.0017              -0.0071               0.0000
   12    -6               0.4661               0.0420               0.0000
   12    -5               0.5812              -0.0329               0.0000
   12    -4              -2.5997               0.0296               0.0000
   12    -3               2.2696              -0.0502               0.0000
   12    -2               0.2303               0.0144               0.0000
   12    -1              -0.6253              -0.0764               0.0000
   12     0              -2.1822               0.0022               0.0000
   12     1              -0.2750               0.0139               0.0000
   12     2               0.2615               0.0186               0.0000
   12     3               0.9445               0.0322               0.0000
   12     4              -0.4925              -0.0334               0.0000
   12     5               0.9614              -0.0013               0.0000
   12     6              -0.2224               0.0347               0.0000
   12     7               0.5016               0.0072               0.0000
   12     8              -0.3751              -0.0143               0.0000
   12     9              -0.3449              -0.0009               0.0000
   12    10               0.1298               0.0280               0.0000
   12    11              -0.6162              -0.0527               0.0000
   12    12              -0.0030               0.0297               0.0000
   13   -13              -0.8278               0.0121               0.0000
   13   -12              -0.5573               0.0036               0.0000
   13   -11              -0.2274              -0.0039               0.0000
   13   -10               0.4114               0.0072               0.0000
   13    -9               0.4960              -0.0060               0.0000
   13    -8               0.1737              -0.0200               0.0000
   13    -7               0.5825              -0.0204               0.0000
   13    -6              -0.0450              -0.0077               0.0000
   13    -5              -1.1075              -0.0113               0.0000
   13    -4              -0.5824              -0.0183               0.0000
   13    -3               1.7224              -0.0180               0.0000
   13    -2               0.3375              -0.0013               0.0000
   13    -1              -0.7640              -0.0144               0.0000
   13     0              -0.1608              -0.0027               0.0000
   13     1              -0.8984               0.0003               0.0000
   13     2               0.3027               0.0043               0.0000
   13     3               0.3571               0.0332               0.0000
   13     4              -0.4282              -0.0057               0.0000
   13     5               1.1326              -0.0224               0.0000
   13     6              -0.3456               0.0152               0.0000
   13     7               0.7797               0.0034               0.0000
   13     8              -0.2190               0.0154               0.0000
   13     9               0.3631              -0.0049               0.0000
   13    10              -0.0169               0.0133               0.0000
   13    11               0.4039               0.0001               0.0000
   13    12              -0.1511              -0.0332               0.0000
   13    13              -0.2089              -0.0121               0.0000
   14   -14              -0.3591              -0.0165               0.0000
   14   -13              -0.2275              -0.0138               0.0000
   14   -12               0.1112              -0.0200               0.0000
   14   -11               0.0996               0.0148               0.0000
   14   -10               0.1836              -0.0196               0.0000
   14    -9               0.3733               0.0043               0.0000
   14    -8               0.2203              -0.0177               0.0000
   14    -7               0.3040               0.0109               0.0000
   14    -6               0.3418              -0.0065               0.0000
   14    -5              -0.0662              -0.0064               0.0000
   14    -4               0.4505               0.0032               0.0000
   14    -3               0.3526               0.0102               0.0000
   14    -2              -0.6923               0.0039               0.0000
   14    -1               0.4277              -0.0047               0.0000
   14     0              -0.3694              -0.0075               0.0000
   14     1               0.2961               0.0039               0.0000
   14     2              -0.1710              -0.0220               0.0000
   14     3              -0.1848               0.0011               0.0000
   14     4              -0.1120               0.0063               0.0000
   14     5               0.2146               0.0025               0.0000
   14     6              -0.0516               0.0006               0.0000
   14     7              -0.1398              -0.0070               0.0000
   14     8               0.2752               0.0089               0.0000
   14     9              -0.0159               0.0054               0.0000
   14    10               0.6634               0.0048               0.0000
   14    11              -0.3568               0.0070               0.0000
   14    12               0.2956               0.0084               0.0000
   14    13               0.2521               0.0031               0.0000
   14    14               0.1079              -0.0324               0.0000
   15   -15              -0.0546              -0.0067               0.0000
   15   -14               0.0019              -0.0099               0.0000
   15   -13               0.1802              -0.0143               0.0000
   15   -12              -0.3018               0.0050               0.0000
   15   -11              -0.0970              -0.0005               0.0000
   15   -10              -0.0067               0.0046               0.0000
   15    -9               0.1068               0.0035               0.0000
   15    -8              -0.1996               0.0072               0.0000
   15    -7               0.2842               0.0012               0.0000
   15    -6               0.0892               0.0041               0.0000
   15    -5               0.0174               0.0066               0.0000
   15    -4               0.0240              -0.0064               0.0000
   15    -3               0.2154              -0.0021               0.0000
   15    -2               0.0475              -0.0137               0.0000
   15    -1               0.5863              -0.0045               0.0000
   15     0               0.1768               0.0050               0.0000
   15     1               0.4372               0.0050               0.0000
   15     2               0.0670               0.0006               0.0000
   15     3               0.4512              -0.0144               0.0000
   15     4              -0.0739              -0.0081               0.0000
   15     5               0.0864              -0.0022               0.0000
   15     6              -0.1104               0.0033               0.0000
   15     7              -0.1381               0.0027               0.0000
   15     8               0.1528              -0.0089               0.0000
   15     9              -0.2763              -0.0002               0.0000
   15    10              -0.2074               0.0028               0.0000
   15    11               0.2371              -0.0033               0.0000
   15    12              -0.0258              -0.0061               0.0000
   15    13              -0.1043               0.0176               0.0000
   15    14               0.1248               0.0040               0.0000
   15    15              -0.2030              -0.0097               0.0000
