% Magnetic field model coefficients
% nmax:  15
% epoch: 2008.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   11     2              -1.9595              -0.0475               0.0000
   11     3               1.5370               0.0633               0.0000
   11     4              -0.4196              -0.0444               0.0000
   11     5               0.4435               0.0450               0.0000
   11     6              -0.8141               0.0248               0.0000
   11     7               0.4198              -0.0144               0.0000
   11     8               1.8093              -0.0051               0.0000
   11     9               0.1776              -0.0166               0.0000
   11    10               0.8409              -0.0396               0.0000
   11    11               3.8947              -0.0616               0.0000
   12   -12               0.8642              -0.0033               0.0000
   12   -11              -0.2583               0.0086               0.0000
   12   -10              -0.8577              -0.0050               0.0000
   12    -9               0.2786              -0.0091               0.0000
   12    -8               0.0593               0.0352               0.0000
   12    -7              -0.0054              -0.0075               0.0000
   12    -6               0.5081               0.0443               0.0000
   12    -5               0.5483              -0.0308               0.0000
   12    -4              -2.5701               0.0344               0.0000
   12    -3               2.2194              -0.0412               0.0000
   12    -2               0.2447               0.0239               0.0000
   12    -1              -0.7017              -0.0912               0.0000
   12     0              -2.1800               0.0059               0.0000
   12     1              -0.2611               0.0241               0.0000
   12     2               0.2801               0.0112               0.0000
   12     3               0.9767               0.0354               0.0000
   12     4              -0.5259              -0.0461               0.0000
   12     5               0.9601              -0.0052               0.0000
   12     6              -0.1877               0.0382               0.0000
   12     7               0.5088               0.0025               0.0000
   12     8              -0.3894              -0.0134               0.0000
   12     9              -0.3458              -0.0165               0.0000
   12    10               0.1578               0.0216               0.0000
   12    11              -0.6689              -0.0527               0.0000
   12    12               0.0267               0.0045               0.0000
   13   -13              -0.8157               0.0090               0.0000
   13   -12              -0.5537               0.0079               0.0000
   13   -11              -0.2313              -0.0094               0.0000
   13   -10               0.4186               0.0104               0.0000
   13    -9               0.4900              -0.0032               0.0000
   13    -8               0.1537              -0.0202               0.0000
   13    -7               0.5621              -0.0209               0.0000
   13    -6              -0.0527              -0.0056               0.0000
   13    -5              -1.1188              -0.0182               0.0000
   13    -4              -0.6007              -0.0042               0.0000
   13    -3               1.7044              -0.0178               0.0000
   13    -2               0.3362               0.0091               0.0000
   13    -1              -0.7784              -0.0294               0.0000
   13     0              -0.1635               0.0178               0.0000
   13     1              -0.8981              -0.0029               0.0000
   13     2               0.3070               0.0015               0.0000
   13     3               0.3903               0.0216               0.0000
   13     4              -0.4339              -0.0005               0.0000
   13     5               1.1102              -0.0234               0.0000
   13     6              -0.3304               0.0186               0.0000
   13     7               0.7831               0.0003               0.0000
   13     8              -0.2036               0.0165               0.0000
   13     9               0.3582               0.0026               0.0000
   13    10              -0.0036               0.0108               0.0000
   13    11               0.4040               0.0130               0.0000
   13    12              -0.1843              -0.0387               0.0000
   13    13              -0.2210              -0.0183               0.0000
   14   -14              -0.3756              -0.0108               0.0000
   14   -13              -0.2413              -0.0127               0.0000
   14   -12               0.0912              -0.0210               0.0000
   14   -11               0.1144               0.0147               0.0000
   14   -10               0.1640              -0.0156               0.0000
   14    -9               0.3776               0.0028               0.0000
   14    -8               0.2026              -0.0219               0.0000
   14    -7               0.3149               0.0080               0.0000
   14    -6               0.3353              -0.0001               0.0000
   14    -5              -0.0726              -0.0016               0.0000
   14    -4               0.4537              -0.0075               0.0000
   14    -3               0.3628               0.0256               0.0000
   14    -2              -0.6884               0.0119               0.0000
   14    -1               0.4230              -0.0131               0.0000
   14     0              -0.3769              -0.0074               0.0000
   14     1               0.3000               0.0021               0.0000
   14     2              -0.1930              -0.0212               0.0000
   14     3              -0.1837               0.0098               0.0000
   14     4              -0.1057               0.0058               0.0000
   14     5               0.2171               0.0069               0.0000
   14     6              -0.0510               0.0092               0.0000
   14     7              -0.1468               0.0001               0.0000
   14     8               0.2841               0.0036               0.0000
   14     9              -0.0105               0.0052               0.0000
   14    10               0.6682               0.0049               0.0000
   14    11              -0.3498               0.0068               0.0000
   14    12               0.3040               0.0049               0.0000
   14    13               0.2552              -0.0062               0.0000
   14    14               0.0755              -0.0322               0.0000
   15   -15              -0.0613              -0.0009               0.0000
   15   -14              -0.0080              -0.0042               0.0000
   15   -13               0.1659              -0.0148               0.0000
   15   -12              -0.2968               0.0003               0.0000
   15   -11              -0.0975              -0.0069               0.0000
   15   -10              -0.0021               0.0073               0.0000
   15    -9               0.1103               0.0009               0.0000
   15    -8              -0.1924               0.0063               0.0000
   15    -7               0.2854              -0.0027               0.0000
   15    -6               0.0933               0.0052               0.0000
   15    -5               0.0240              -0.0015               0.0000
   15    -4               0.0176               0.0067               0.0000
   15    -3               0.2133               0.0037               0.0000
   15    -2               0.0338              -0.0074               0.0000
   15    -1               0.5818              -0.0105               0.0000
   15     0               0.1818               0.0028               0.0000
   15     1               0.4422               0.0076               0.0000
   15     2               0.0676              -0.0094               0.0000
   15     3               0.4368              -0.0111               0.0000
   15     4              -0.0820              -0.0075               0.0000
   15     5               0.0842               0.0017               0.0000
   15     6              -0.1071               0.0068               0.0000
   15     7              -0.1354               0.0052               0.0000
   15     8               0.1439              -0.0064               0.0000
   15     9              -0.2765               0.0060               0.0000
   15    10              -0.2046               0.0029               0.0000
   15    11               0.2338               0.0025               0.0000
   15    12              -0.0319              -0.0038               0.0000
   15    13              -0.0867               0.0074               0.0000
   15    14               0.1288               0.0056               0.0000
   15    15              -0.2127              -0.0233               0.0000
