% Magnetic field model coefficients
% nmax:  15
% epoch: 2012.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   15     4              -0.1321              -0.0106              -0.0028
   15     5               0.1187              -0.0092              -0.0045
   15     6              -0.1259               0.0133               0.0091
   15     7              -0.1138               0.0034               0.0010
   15     8               0.1290              -0.0047              -0.0018
   15     9              -0.2525              -0.0033              -0.0049
   15    10              -0.2052               0.0062               0.0038
   15    11               0.2234              -0.0059               0.0017
   15    12              -0.0249              -0.0151              -0.0047
   15    13              -0.0766               0.0069               0.0058
   15    14               0.1314               0.0026               0.0000
   15    15              -0.2871              -0.0119              -0.0024
