% Magnetic field model coefficients
% nmax:  65
% epoch: 2015.5900
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   31   -18               0.0297               0.0000               0.0000
   31   -17              -0.0450               0.0000               0.0000
   31   -16               0.0423               0.0000               0.0000
   31   -15               0.1106               0.0000               0.0000
   31   -14               0.0154               0.0000               0.0000
   31   -13              -0.0043               0.0000               0.0000
   31   -12              -0.0952               0.0000               0.0000
   31   -11              -0.0596               0.0000               0.0000
   31   -10               0.0120               0.0000               0.0000
   31    -9               0.1644               0.0000               0.0000
   31    -8              -0.1427               0.0000               0.0000
   31    -7               0.0207               0.0000               0.0000
   31    -6              -0.2094               0.0000               0.0000
   31    -5              -0.1258               0.0000               0.0000
   31    -4              -0.0579               0.0000               0.0000
   31    -3              -0.0922               0.0000               0.0000
   31    -2              -0.1974               0.0000               0.0000
   31    -1              -0.1284               0.0000               0.0000
   31     0               0.0202               0.0000               0.0000
   31     1               0.0882               0.0000               0.0000
   31     2               0.1681               0.0000               0.0000
   31     3               0.0582               0.0000               0.0000
   31     4               0.1211               0.0000               0.0000
   31     5               0.0994               0.0000               0.0000
   31     6              -0.0297               0.0000               0.0000
   31     7              -0.0637               0.0000               0.0000
   31     8              -0.0115               0.0000               0.0000
   31     9              -0.0727               0.0000               0.0000
   31    10              -0.0737               0.0000               0.0000
   31    11               0.0215               0.0000               0.0000
   31    12               0.0501               0.0000               0.0000
   31    13               0.2261               0.0000               0.0000
   31    14              -0.0907               0.0000               0.0000
   31    15              -0.2224               0.0000               0.0000
   31    16               0.1948               0.0000               0.0000
   31    17               0.0264               0.0000               0.0000
   31    18              -0.1129               0.0000               0.0000
   31    19              -0.0509               0.0000               0.0000
   31    20              -0.1043               0.0000               0.0000
   31    21              -0.0076               0.0000               0.0000
   31    22              -0.0377               0.0000               0.0000
   31    23              -0.0316               0.0000               0.0000
   31    24              -0.1030               0.0000               0.0000
   31    25              -0.0380               0.0000               0.0000
   31    26              -0.0232               0.0000               0.0000
   31    27               0.0155               0.0000               0.0000
   31    28              -0.0601               0.0000               0.0000
   31    29              -0.0376               0.0000               0.0000
   31    30              -0.0367               0.0000               0.0000
   31    31               0.0536               0.0000               0.0000
   32   -32               0.0768               0.0000               0.0000
   32   -31               0.0796               0.0000               0.0000
   32   -30               0.0636               0.0000               0.0000
   32   -29               0.0446               0.0000               0.0000
   32   -28              -0.1065               0.0000               0.0000
   32   -27              -0.1153               0.0000               0.0000
   32   -26               0.0415               0.0000               0.0000
   32   -25               0.0636               0.0000               0.0000
   32   -24              -0.1330               0.0000               0.0000
   32   -23              -0.0922               0.0000               0.0000
   32   -22              -0.1640               0.0000               0.0000
   32   -21              -0.0764               0.0000               0.0000
   32   -20               0.1884               0.0000               0.0000
   32   -19              -0.0339               0.0000               0.0000
   32   -18              -0.1005               0.0000               0.0000
   32   -17               0.0275               0.0000               0.0000
   32   -16               0.0650               0.0000               0.0000
   32   -15              -0.0364               0.0000               0.0000
   32   -14               0.0468               0.0000               0.0000
   32   -13              -0.1795               0.0000               0.0000
   32   -12              -0.1759               0.0000               0.0000
   32   -11              -0.0301               0.0000               0.0000
   32   -10              -0.0538               0.0000               0.0000
   32    -9              -0.0137               0.0000               0.0000
   32    -8              -0.1021               0.0000               0.0000
   32    -7              -0.0767               0.0000               0.0000
   32    -6              -0.0309               0.0000               0.0000
   32    -5               0.0833               0.0000               0.0000
   32    -4               0.0005               0.0000               0.0000
   32    -3              -0.0861               0.0000               0.0000
   32    -2               0.0645               0.0000               0.0000
   32    -1               0.1642               0.0000               0.0000
   32     0              -0.0316               0.0000               0.0000
   32     1               0.0861               0.0000               0.0000
   32     2               0.0595               0.0000               0.0000
   32     3              -0.1403               0.0000               0.0000
   32     4              -0.1390               0.0000               0.0000
   32     5               0.0438               0.0000               0.0000
   32     6              -0.1087               0.0000               0.0000
   32     7               0.0353               0.0000               0.0000
   32     8              -0.0448               0.0000               0.0000
   32     9              -0.1964               0.0000               0.0000
   32    10              -0.0321               0.0000               0.0000
   32    11               0.0229               0.0000               0.0000
   32    12              -0.0018               0.0000               0.0000
   32    13              -0.0498               0.0000               0.0000
   32    14               0.0826               0.0000               0.0000
   32    15              -0.2217               0.0000               0.0000
   32    16              -0.1142               0.0000               0.0000
   32    17               0.0710               0.0000               0.0000
   32    18              -0.0531               0.0000               0.0000
   32    19              -0.2155               0.0000               0.0000
   32    20              -0.2303               0.0000               0.0000
   32    21               0.1152               0.0000               0.0000
   32    22               0.0792               0.0000               0.0000
   32    23              -0.0185               0.0000               0.0000
   32    24              -0.0616               0.0000               0.0000
   32    25               0.0194               0.0000               0.0000
   32    26               0.1270               0.0000               0.0000
   32    27               0.0876               0.0000               0.0000
   32    28              -0.0100               0.0000               0.0000
   32    29               0.0437               0.0000               0.0000
   32    30               0.0329               0.0000               0.0000
   32    31              -0.0737               0.0000               0.0000
   32    32              -0.0854               0.0000               0.0000
   33   -33               0.0007               0.0000               0.0000
   33   -32              -0.0154               0.0000               0.0000
   33   -31               0.0299               0.0000               0.0000
   33   -30               0.1100               0.0000               0.0000
   33   -29               0.0221               0.0000               0.0000
   33   -28              -0.0050               0.0000               0.0000
   33   -27               0.1645               0.0000               0.0000
   33   -26               0.1032               0.0000               0.0000
   33   -25              -0.0528               0.0000               0.0000
   33   -24              -0.0987               0.0000               0.0000
   33   -23              -0.0860               0.0000               0.0000
   33   -22              -0.0368               0.0000               0.0000
   33   -21              -0.0565               0.0000               0.0000
   33   -20              -0.0387               0.0000               0.0000
   33   -19               0.0526               0.0000               0.0000
   33   -18              -0.0197               0.0000               0.0000
   33   -17              -0.0244               0.0000               0.0000
   33   -16               0.0873               0.0000               0.0000
   33   -15              -0.0053               0.0000               0.0000
   33   -14              -0.1947               0.0000               0.0000
   33   -13              -0.0177               0.0000               0.0000
   33   -12               0.0368               0.0000               0.0000
   33   -11               0.0108               0.0000               0.0000
   33   -10               0.0767               0.0000               0.0000
   33    -9              -0.1350               0.0000               0.0000
   33    -8              -0.0066               0.0000               0.0000
   33    -7               0.0120               0.0000               0.0000
   33    -6              -0.0358               0.0000               0.0000
   33    -5              -0.2671               0.0000               0.0000
   33    -4              -0.0616               0.0000               0.0000
   33    -3              -0.0517               0.0000               0.0000
   33    -2              -0.0779               0.0000               0.0000
   33    -1               0.0373               0.0000               0.0000
   33     0              -0.0346               0.0000               0.0000
   33     1              -0.2103               0.0000               0.0000
   33     2               0.0045               0.0000               0.0000
   33     3              -0.0783               0.0000               0.0000
   33     4              -0.0503               0.0000               0.0000
   33     5               0.0576               0.0000               0.0000
   33     6              -0.0626               0.0000               0.0000
   33     7              -0.2081               0.0000               0.0000
   33     8              -0.0705               0.0000               0.0000
   33     9              -0.0440               0.0000               0.0000
   33    10              -0.0223               0.0000               0.0000
   33    11               0.0064               0.0000               0.0000
   33    12              -0.0492               0.0000               0.0000
   33    13               0.1092               0.0000               0.0000
   33    14               0.0616               0.0000               0.0000
   33    15              -0.0707               0.0000               0.0000
   33    16              -0.0629               0.0000               0.0000
   33    17               0.0766               0.0000               0.0000
   33    18               0.0240               0.0000               0.0000
   33    19              -0.0714               0.0000               0.0000
   33    20              -0.2471               0.0000               0.0000
   33    21              -0.0098               0.0000               0.0000
   33    22               0.1204               0.0000               0.0000
   33    23               0.0003               0.0000               0.0000
   33    24              -0.0431               0.0000               0.0000
   33    25              -0.1101               0.0000               0.0000
   33    26              -0.1478               0.0000               0.0000
   33    27               0.1081               0.0000               0.0000
   33    28               0.1858               0.0000               0.0000
   33    29               0.0478               0.0000               0.0000
   33    30              -0.0567               0.0000               0.0000
   33    31               0.0848               0.0000               0.0000
   33    32              -0.1164               0.0000               0.0000
   33    33              -0.0122               0.0000               0.0000
   34   -34              -0.0305               0.0000               0.0000
   34   -33              -0.0081               0.0000               0.0000
   34   -32               0.0361               0.0000               0.0000
   34   -31              -0.0462               0.0000               0.0000
   34   -30               0.0524               0.0000               0.0000
   34   -29               0.0963               0.0000               0.0000
   34   -28              -0.0113               0.0000               0.0000
   34   -27               0.0336               0.0000               0.0000
   34   -26               0.0328               0.0000               0.0000
   34   -25              -0.0210               0.0000               0.0000
   34   -24               0.0143               0.0000               0.0000
   34   -23               0.0423               0.0000               0.0000
   34   -22               0.0885               0.0000               0.0000
   34   -21              -0.2255               0.0000               0.0000
   34   -20               0.0103               0.0000               0.0000
   34   -19               0.0294               0.0000               0.0000
   34   -18              -0.1062               0.0000               0.0000
   34   -17               0.1011               0.0000               0.0000
   34   -16              -0.0101               0.0000               0.0000
   34   -15              -0.0017               0.0000               0.0000
   34   -14               0.2208               0.0000               0.0000
   34   -13               0.0550               0.0000               0.0000
   34   -12               0.0424               0.0000               0.0000
   34   -11              -0.1636               0.0000               0.0000
   34   -10               0.0462               0.0000               0.0000
   34    -9              -0.0094               0.0000               0.0000
   34    -8               0.0161               0.0000               0.0000
   34    -7               0.0424               0.0000               0.0000
   34    -6               0.0537               0.0000               0.0000
   34    -5              -0.0190               0.0000               0.0000
   34    -4               0.0307               0.0000               0.0000
   34    -3               0.1231               0.0000               0.0000
   34    -2               0.0023               0.0000               0.0000
   34    -1               0.1033               0.0000               0.0000
   34     0              -0.1195               0.0000               0.0000
   34     1               0.0043               0.0000               0.0000
   34     2              -0.0347               0.0000               0.0000
   34     3               0.1245               0.0000               0.0000
   34     4              -0.1065               0.0000               0.0000
   34     5              -0.0204               0.0000               0.0000
   34     6               0.1249               0.0000               0.0000
   34     7               0.0389               0.0000               0.0000
   34     8              -0.0437               0.0000               0.0000
   34     9              -0.0889               0.0000               0.0000
   34    10               0.0921               0.0000               0.0000
   34    11              -0.0671               0.0000               0.0000
   34    12              -0.0011               0.0000               0.0000
   34    13               0.0456               0.0000               0.0000
   34    14              -0.0944               0.0000               0.0000
   34    15               0.1251               0.0000               0.0000
   34    16              -0.0709               0.0000               0.0000
   34    17              -0.1699               0.0000               0.0000
   34    18               0.0680               0.0000               0.0000
   34    19              -0.0807               0.0000               0.0000
   34    20              -0.2174               0.0000               0.0000
   34    21              -0.1179               0.0000               0.0000
   34    22               0.1322               0.0000               0.0000
   34    23              -0.0169               0.0000               0.0000
   34    24              -0.0401               0.0000               0.0000
   34    25              -0.0038               0.0000               0.0000
   34    26              -0.0038               0.0000               0.0000
   34    27               0.0396               0.0000               0.0000
   34    28              -0.0342               0.0000               0.0000
   34    29              -0.0284               0.0000               0.0000
   34    30               0.0077               0.0000               0.0000
   34    31              -0.1370               0.0000               0.0000
   34    32              -0.0571               0.0000               0.0000
   34    33               0.0140               0.0000               0.0000
   34    34              -0.0497               0.0000               0.0000
   35   -35               0.0371               0.0000               0.0000
   35   -34               0.0245               0.0000               0.0000
   35   -33              -0.0832               0.0000               0.0000
   35   -32              -0.0944               0.0000               0.0000
   35   -31              -0.1870               0.0000               0.0000
   35   -30               0.1231               0.0000               0.0000
   35   -29              -0.0294               0.0000               0.0000
   35   -28               0.0124               0.0000               0.0000
   35   -27               0.0440               0.0000               0.0000
   35   -26              -0.0830               0.0000               0.0000
   35   -25              -0.0052               0.0000               0.0000
   35   -24               0.0905               0.0000               0.0000
   35   -23               0.1006               0.0000               0.0000
   35   -22              -0.1596               0.0000               0.0000
   35   -21              -0.2104               0.0000               0.0000
   35   -20               0.1065               0.0000               0.0000
   35   -19               0.0193               0.0000               0.0000
   35   -18              -0.0486               0.0000               0.0000
   35   -17              -0.0974               0.0000               0.0000
   35   -16              -0.0530               0.0000               0.0000
   35   -15               0.0539               0.0000               0.0000
   35   -14               0.1345               0.0000               0.0000
   35   -13              -0.0995               0.0000               0.0000
   35   -12               0.0526               0.0000               0.0000
   35   -11               0.0121               0.0000               0.0000
   35   -10               0.0259               0.0000               0.0000
   35    -9              -0.0626               0.0000               0.0000
   35    -8               0.1042               0.0000               0.0000
   35    -7              -0.0104               0.0000               0.0000
   35    -6              -0.0621               0.0000               0.0000
   35    -5              -0.0464               0.0000               0.0000
   35    -4               0.1036               0.0000               0.0000
   35    -3              -0.0292               0.0000               0.0000
   35    -2              -0.1573               0.0000               0.0000
   35    -1               0.1923               0.0000               0.0000
   35     0              -0.0613               0.0000               0.0000
   35     1              -0.0361               0.0000               0.0000
   35     2              -0.1102               0.0000               0.0000
   35     3              -0.1312               0.0000               0.0000
   35     4              -0.0548               0.0000               0.0000
   35     5              -0.0330               0.0000               0.0000
   35     6               0.0751               0.0000               0.0000
   35     7               0.0488               0.0000               0.0000
   35     8              -0.2447               0.0000               0.0000
   35     9              -0.1649               0.0000               0.0000
   35    10               0.1284               0.0000               0.0000
   35    11               0.0758               0.0000               0.0000
   35    12               0.1376               0.0000               0.0000
   35    13               0.0307               0.0000               0.0000
   35    14               0.0247               0.0000               0.0000
   35    15              -0.0377               0.0000               0.0000
   35    16               0.0600               0.0000               0.0000
   35    17              -0.0002               0.0000               0.0000
   35    18              -0.1473               0.0000               0.0000
   35    19              -0.0890               0.0000               0.0000
   35    20              -0.1965               0.0000               0.0000
   35    21               0.0239               0.0000               0.0000
   35    22               0.0862               0.0000               0.0000
   35    23               0.0566               0.0000               0.0000
   35    24               0.0475               0.0000               0.0000
   35    25               0.0718               0.0000               0.0000
   35    26               0.0252               0.0000               0.0000
   35    27              -0.0078               0.0000               0.0000
   35    28              -0.0031               0.0000               0.0000
   35    29              -0.0600               0.0000               0.0000
   35    30               0.0723               0.0000               0.0000
   35    31               0.1941               0.0000               0.0000
   35    32              -0.0133               0.0000               0.0000
   35    33               0.0123               0.0000               0.0000
   35    34               0.0124               0.0000               0.0000
   35    35              -0.0596               0.0000               0.0000
   36   -36               0.0544               0.0000               0.0000
   36   -35               0.0529               0.0000               0.0000
   36   -34               0.0448               0.0000               0.0000
   36   -33               0.1409               0.0000               0.0000
   36   -32               0.0068               0.0000               0.0000
   36   -31              -0.0071               0.0000               0.0000
   36   -30               0.1445               0.0000               0.0000
   36   -29              -0.0528               0.0000               0.0000
   36   -28              -0.0866               0.0000               0.0000
   36   -27               0.0357               0.0000               0.0000
   36   -26               0.0544               0.0000               0.0000
   36   -25               0.1134               0.0000               0.0000
   36   -24              -0.0104               0.0000               0.0000
   36   -23              -0.0680               0.0000               0.0000
   36   -22              -0.0985               0.0000               0.0000
   36   -21              -0.1225               0.0000               0.0000
   36   -20               0.0631               0.0000               0.0000
   36   -19               0.1096               0.0000               0.0000
   36   -18              -0.0586               0.0000               0.0000
   36   -17              -0.1212               0.0000               0.0000
   36   -16              -0.0121               0.0000               0.0000
   36   -15               0.0506               0.0000               0.0000
   36   -14              -0.0533               0.0000               0.0000
   36   -13              -0.0218               0.0000               0.0000
   36   -12               0.0670               0.0000               0.0000
   36   -11              -0.0239               0.0000               0.0000
   36   -10               0.0083               0.0000               0.0000
   36    -9              -0.0016               0.0000               0.0000
   36    -8               0.1772               0.0000               0.0000
   36    -7              -0.0747               0.0000               0.0000
   36    -6              -0.0811               0.0000               0.0000
   36    -5               0.1429               0.0000               0.0000
   36    -4              -0.0195               0.0000               0.0000
   36    -3               0.1089               0.0000               0.0000
   36    -2               0.1015               0.0000               0.0000
   36    -1              -0.0113               0.0000               0.0000
   36     0               0.1388               0.0000               0.0000
   36     1               0.0962               0.0000               0.0000
   36     2              -0.1062               0.0000               0.0000
   36     3              -0.0052               0.0000               0.0000
   36     4               0.0585               0.0000               0.0000
   36     5              -0.0507               0.0000               0.0000
   36     6               0.1428               0.0000               0.0000
   36     7               0.0294               0.0000               0.0000
   36     8              -0.0163               0.0000               0.0000
   36     9              -0.0075               0.0000               0.0000
   36    10              -0.0952               0.0000               0.0000
   36    11               0.0943               0.0000               0.0000
   36    12               0.0929               0.0000               0.0000
   36    13               0.0563               0.0000               0.0000
   36    14               0.0185               0.0000               0.0000
   36    15              -0.0360               0.0000               0.0000
   36    16              -0.0082               0.0000               0.0000
   36    17               0.0733               0.0000               0.0000
   36    18               0.0349               0.0000               0.0000
   36    19              -0.0829               0.0000               0.0000
   36    20              -0.1259               0.0000               0.0000
   36    21              -0.0782               0.0000               0.0000
   36    22               0.0320               0.0000               0.0000
   36    23               0.1227               0.0000               0.0000
   36    24              -0.0651               0.0000               0.0000
   36    25               0.0433               0.0000               0.0000
   36    26              -0.0082               0.0000               0.0000
   36    27               0.0106               0.0000               0.0000
   36    28               0.1042               0.0000               0.0000
   36    29              -0.0962               0.0000               0.0000
   36    30              -0.1151               0.0000               0.0000
   36    31               0.0050               0.0000               0.0000
   36    32               0.0104               0.0000               0.0000
   36    33               0.0213               0.0000               0.0000
   36    34               0.0603               0.0000               0.0000
   36    35              -0.0187               0.0000               0.0000
   36    36               0.0558               0.0000               0.0000
   37   -37               0.0125               0.0000               0.0000
   37   -36               0.0399               0.0000               0.0000
   37   -35               0.0216               0.0000               0.0000
   37   -34              -0.1217               0.0000               0.0000
   37   -33               0.0364               0.0000               0.0000
   37   -32              -0.1639               0.0000               0.0000
   37   -31              -0.0539               0.0000               0.0000
   37   -30               0.0293               0.0000               0.0000
   37   -29              -0.0859               0.0000               0.0000
   37   -28              -0.0702               0.0000               0.0000
   37   -27               0.0609               0.0000               0.0000
   37   -26               0.0093               0.0000               0.0000
   37   -25              -0.0942               0.0000               0.0000
   37   -24               0.0536               0.0000               0.0000
   37   -23              -0.1207               0.0000               0.0000
   37   -22               0.0432               0.0000               0.0000
   37   -21              -0.0240               0.0000               0.0000
   37   -20              -0.0960               0.0000               0.0000
   37   -19               0.0824               0.0000               0.0000
   37   -18              -0.1067               0.0000               0.0000
   37   -17              -0.1093               0.0000               0.0000
   37   -16              -0.0630               0.0000               0.0000
   37   -15               0.0697               0.0000               0.0000
   37   -14               0.0252               0.0000               0.0000
   37   -13              -0.1229               0.0000               0.0000
   37   -12               0.1893               0.0000               0.0000
   37   -11              -0.0510               0.0000               0.0000
   37   -10               0.0944               0.0000               0.0000
   37    -9              -0.0085               0.0000               0.0000
   37    -8               0.0503               0.0000               0.0000
   37    -7               0.0913               0.0000               0.0000
   37    -6              -0.0000               0.0000               0.0000
   37    -5               0.1010               0.0000               0.0000
   37    -4               0.0799               0.0000               0.0000
   37    -3               0.0712               0.0000               0.0000
   37    -2              -0.1793               0.0000               0.0000
   37    -1               0.2263               0.0000               0.0000
   37     0              -0.0201               0.0000               0.0000
   37     1              -0.1859               0.0000               0.0000
   37     2               0.1277               0.0000               0.0000
   37     3              -0.0605               0.0000               0.0000
   37     4               0.0001               0.0000               0.0000
   37     5              -0.0791               0.0000               0.0000
   37     6              -0.1729               0.0000               0.0000
   37     7               0.1493               0.0000               0.0000
   37     8              -0.0390               0.0000               0.0000
   37     9              -0.1884               0.0000               0.0000
   37    10              -0.0426               0.0000               0.0000
   37    11              -0.0291               0.0000               0.0000
   37    12               0.1921               0.0000               0.0000
   37    13               0.0729               0.0000               0.0000
   37    14              -0.0444               0.0000               0.0000
   37    15               0.1433               0.0000               0.0000
   37    16               0.0143               0.0000               0.0000
   37    17               0.0280               0.0000               0.0000
   37    18              -0.0267               0.0000               0.0000
   37    19               0.1275               0.0000               0.0000
   37    20              -0.0502               0.0000               0.0000
   37    21              -0.0926               0.0000               0.0000
   37    22               0.0810               0.0000               0.0000
   37    23               0.0734               0.0000               0.0000
   37    24               0.0800               0.0000               0.0000
   37    25               0.0753               0.0000               0.0000
   37    26              -0.1357               0.0000               0.0000
   37    27               0.0426               0.0000               0.0000
   37    28              -0.0017               0.0000               0.0000
   37    29              -0.0550               0.0000               0.0000
   37    30               0.0034               0.0000               0.0000
   37    31               0.1314               0.0000               0.0000
   37    32               0.0972               0.0000               0.0000
   37    33              -0.0097               0.0000               0.0000
   37    34               0.0903               0.0000               0.0000
   37    35              -0.1023               0.0000               0.0000
   37    36              -0.1373               0.0000               0.0000
   37    37              -0.0367               0.0000               0.0000
   38   -38              -0.0238               0.0000               0.0000
   38   -37              -0.0659               0.0000               0.0000
   38   -36              -0.0153               0.0000               0.0000
   38   -35               0.0037               0.0000               0.0000
   38   -34               0.1711               0.0000               0.0000
   38   -33               0.1907               0.0000               0.0000
   38   -32              -0.0117               0.0000               0.0000
   38   -31              -0.0460               0.0000               0.0000
   38   -30              -0.0206               0.0000               0.0000
   38   -29              -0.0371               0.0000               0.0000
   38   -28               0.0410               0.0000               0.0000
   38   -27               0.1131               0.0000               0.0000
   38   -26              -0.0591               0.0000               0.0000
   38   -25              -0.0369               0.0000               0.0000
   38   -24              -0.0760               0.0000               0.0000
   38   -23              -0.0863               0.0000               0.0000
   38   -22              -0.0077               0.0000               0.0000
   38   -21              -0.1504               0.0000               0.0000
   38   -20               0.1283               0.0000               0.0000
   38   -19              -0.0192               0.0000               0.0000
   38   -18              -0.0131               0.0000               0.0000
   38   -17               0.0790               0.0000               0.0000
   38   -16              -0.1417               0.0000               0.0000
   38   -15              -0.0046               0.0000               0.0000
   38   -14               0.0718               0.0000               0.0000
   38   -13               0.1244               0.0000               0.0000
   38   -12               0.0962               0.0000               0.0000
   38   -11               0.1210               0.0000               0.0000
   38   -10              -0.0835               0.0000               0.0000
   38    -9              -0.0073               0.0000               0.0000
   38    -8               0.0828               0.0000               0.0000
   38    -7              -0.0400               0.0000               0.0000
   38    -6               0.0027               0.0000               0.0000
   38    -5              -0.1740               0.0000               0.0000
   38    -4              -0.1332               0.0000               0.0000
   38    -3               0.2071               0.0000               0.0000
   38    -2              -0.1581               0.0000               0.0000
   38    -1              -0.0882               0.0000               0.0000
   38     0              -0.0716               0.0000               0.0000
   38     1               0.0634               0.0000               0.0000
   38     2               0.0337               0.0000               0.0000
   38     3               0.0345               0.0000               0.0000
   38     4              -0.0458               0.0000               0.0000
   38     5               0.0004               0.0000               0.0000
   38     6               0.0785               0.0000               0.0000
   38     7               0.0917               0.0000               0.0000
   38     8              -0.1129               0.0000               0.0000
   38     9               0.1728               0.0000               0.0000
   38    10              -0.0862               0.0000               0.0000
   38    11               0.1042               0.0000               0.0000
   38    12              -0.0335               0.0000               0.0000
   38    13              -0.0915               0.0000               0.0000
   38    14              -0.0380               0.0000               0.0000
   38    15               0.0671               0.0000               0.0000
   38    16              -0.0133               0.0000               0.0000
   38    17              -0.0924               0.0000               0.0000
   38    18               0.2231               0.0000               0.0000
   38    19               0.0570               0.0000               0.0000
   38    20              -0.0398               0.0000               0.0000
   38    21               0.0547               0.0000               0.0000
   38    22              -0.0357               0.0000               0.0000
   38    23               0.1126               0.0000               0.0000
   38    24               0.1233               0.0000               0.0000
   38    25               0.0903               0.0000               0.0000
   38    26              -0.1254               0.0000               0.0000
   38    27              -0.1754               0.0000               0.0000
   38    28               0.0708               0.0000               0.0000
   38    29               0.0383               0.0000               0.0000
   38    30               0.0367               0.0000               0.0000
   38    31              -0.0063               0.0000               0.0000
   38    32              -0.0282               0.0000               0.0000
   38    33              -0.0300               0.0000               0.0000
   38    34               0.0651               0.0000               0.0000
   38    35               0.1419               0.0000               0.0000
   38    36               0.0678               0.0000               0.0000
   38    37               0.0649               0.0000               0.0000
   38    38              -0.0910               0.0000               0.0000
   39   -39               0.0220               0.0000               0.0000
   39   -38               0.0267               0.0000               0.0000
   39   -37              -0.0108               0.0000               0.0000
   39   -36               0.0313               0.0000               0.0000
   39   -35               0.0761               0.0000               0.0000
   39   -34              -0.0544               0.0000               0.0000
   39   -33              -0.0336               0.0000               0.0000
   39   -32              -0.1117               0.0000               0.0000
   39   -31              -0.0507               0.0000               0.0000
   39   -30               0.1519               0.0000               0.0000
   39   -29              -0.1025               0.0000               0.0000
   39   -28              -0.0245               0.0000               0.0000
   39   -27               0.1062               0.0000               0.0000
   39   -26              -0.0380               0.0000               0.0000
   39   -25               0.0915               0.0000               0.0000
   39   -24              -0.0892               0.0000               0.0000
   39   -23              -0.1310               0.0000               0.0000
   39   -22              -0.1387               0.0000               0.0000
   39   -21              -0.1358               0.0000               0.0000
   39   -20               0.0483               0.0000               0.0000
   39   -19               0.1313               0.0000               0.0000
   39   -18               0.0042               0.0000               0.0000
   39   -17               0.1160               0.0000               0.0000
   39   -16               0.0648               0.0000               0.0000
   39   -15               0.0354               0.0000               0.0000
   39   -14               0.0587               0.0000               0.0000
   39   -13               0.0153               0.0000               0.0000
   39   -12               0.0957               0.0000               0.0000
   39   -11              -0.0743               0.0000               0.0000
   39   -10               0.1136               0.0000               0.0000
   39    -9               0.0530               0.0000               0.0000
   39    -8               0.2721               0.0000               0.0000
   39    -7              -0.1473               0.0000               0.0000
   39    -6              -0.0656               0.0000               0.0000
   39    -5               0.0399               0.0000               0.0000
   39    -4               0.0398               0.0000               0.0000
   39    -3               0.0480               0.0000               0.0000
   39    -2              -0.0515               0.0000               0.0000
   39    -1               0.1535               0.0000               0.0000
   39     0               0.0538               0.0000               0.0000
   39     1               0.0729               0.0000               0.0000
   39     2              -0.0175               0.0000               0.0000
   39     3              -0.0287               0.0000               0.0000
   39     4              -0.0579               0.0000               0.0000
   39     5               0.2219               0.0000               0.0000
   39     6               0.1256               0.0000               0.0000
   39     7               0.2192               0.0000               0.0000
   39     8               0.0307               0.0000               0.0000
   39     9               0.0295               0.0000               0.0000
   39    10              -0.2407               0.0000               0.0000
   39    11               0.0580               0.0000               0.0000
   39    12               0.0297               0.0000               0.0000
   39    13              -0.0194               0.0000               0.0000
